"Filename","Date","Metadata_Experiment","Metadata_Plate","Magnification","Metadata_Well","Worm_ID","Length_um","Width_um","Topology_Warnings","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","mean_wormwidth_um","min_wormwidth_um","q10_wormwidth_um","q25_wormwidth_um","median_wormwidth_um","sd_wormwidth_um","q75_wormwidth_um","q90_wormwidth_um","max_wormwidth_um","cv_wormwidth_um","n","flag_id","titer_WellFlag","n_WellFlag","outlier_length_WellFlag","outlier_width_WellFlag","outlier_WellFlag","assay_bleach","control_median_wormlength_um","median_wormlength_um_delta"
"20250529-CbDRC3-p007-m2x_A01_roi_0.png",20250529,"CbDRC3","p007","m2x","A01",0,691.56641848654,29.3187359235624,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0,NA,NA,"ECA2666",1,NA,NA,NA,719.810985214739,250.696000788266,625.7913157824,691.918932259764,733.128448212701,94.0041644280694,763.104841686719,794.581503043496,1088.69998772849,0.130595623516395,33.8981518521369,14.3663422934382,29.9390842196062,32.3271945545276,34.2877967142811,3.99589926985852,36.1847500281575,37.9077452412164,45.2560414019646,0.117879561319111,82,"1_ECA2666_0",NA,"n>75",NA,NA,NA,"1",751.991352055543,-18.8629038428427
"20250529-CbDRC3-p007-m2x_A02_roi_0.png",20250529,"CbDRC3","p007","m2x","A02",0,820.49855813413,34.9138215471546,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",2.9e-05,NA,NA,"ECA2666",1,NA,NA,NA,728.156859521939,592.507121245835,651.179576060057,714.670005350294,737.562188188152,48.4996196546043,756.407771377624,777.572682225165,820.49855813413,0.0666060053138084,33.9900940952317,27.9226065616208,30.1323836503709,32.1935328663925,34.27228536702,2.74258588539168,35.7707705571126,36.8319755011838,41.3964290513329,0.0806877991484121,78,"1_ECA2666_2.9e-05",NA,"n>75",NA,NA,NA,"1",751.991352055543,-14.4291638673911
"20250529-CbDRC3-p007-m2x_A03_roi_0.png",20250529,"CbDRC3","p007","m2x","A03",0,753.76424188479,33.8277199180411,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",5.8e-05,NA,NA,"ECA2666",1,NA,NA,NA,726.367242078001,354.756074476402,661.163805887598,712.602529875122,742.127575955531,67.3453093668788,765.964571168486,784.206448439252,795.852434321546,0.092715234754002,33.9212967874867,16.9448291821505,30.8670511903928,32.5490864940456,34.0504605895674,3.04229677640749,36.0168615467708,37.5451212573394,38.3459960060396,0.0896869242784897,86,"1_ECA2666_5.8e-05",NA,"n>75",NA,NA,NA,"1",751.991352055543,-9.86377610001171
"20250529-CbDRC3-p007-m2x_A04_roi_0.png",20250529,"CbDRC3","p007","m2x","A04",0,787.735622281717,35.0170511946064,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00011,NA,NA,"ECA2666",1,NA,NA,NA,734.072961699779,553.012150019388,679.250840631243,711.520133283821,741.217500761424,42.7104238408075,756.535554082207,776.483366495594,803.126202731015,0.058182804801732,33.3305075735851,26.4021916035797,30.1547988537656,31.5517100959135,33.3925383293127,2.83525011230802,35.0945319959916,36.7602593791573,38.8738853476929,0.085064714542631,72,"1_ECA2666_0.00011",NA,NA,NA,NA,NA,"1",751.991352055543,-10.7738512941191
"20250529-CbDRC3-p007-m2x_A05_roi_0.png",20250529,"CbDRC3","p007","m2x","A05",0,779.118093667671,35.0912149508454,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00023,NA,NA,"ECA2666",1,NA,NA,NA,732.112044250689,551.035131929842,655.597499067472,718.103397953632,741.435621179063,53.2050146333908,765.22252506084,781.649875817367,856.719238682084,0.072673322411798,32.9936373743834,24.0998621476499,29.1447270937639,30.8339237410637,33.5964161208318,2.99869724038103,35.2178581247753,36.0616919229402,39.7630497393097,0.0908871370062777,77,"1_ECA2666_0.00023",NA,"n>75",NA,NA,NA,"1",751.991352055543,-10.5557308764803
"20250529-CbDRC3-p007-m2x_A06_roi_0.png",20250529,"CbDRC3","p007","m2x","A06",0,686.306116368087,29.0310947394431,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00046,NA,NA,"ECA2666",1,NA,NA,NA,658.421227938129,451.323568162367,573.161821453132,603.275158275469,677.883343537295,77.8646439143035,720.014749989891,745.746810356369,780.756090727362,0.118259619541945,29.3341832263907,21.2778408099048,26.3318387058186,27.6701078892489,29.1337105980321,3.40990140618707,31.1178162738651,33.7103881415192,39.4809668975244,0.116243270858121,92,"1_ECA2666_0.00046",NA,"n>75",NA,NA,NA,"1",751.991352055543,-74.1080085182485
"20250529-CbDRC3-p007-m2x_A07_roi_0.png",20250529,"CbDRC3","p007","m2x","A07",0,367.09526297919,19.0478218962521,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00093,NA,NA,"ECA2666",1,NA,NA,NA,383.483379901411,266.776891801848,342.246814172932,360.249531569166,379.634224717716,43.1970236738762,401.38403260389,418.221519142467,623.487964834477,0.112643796153517,18.8513285216387,15.162237234762,17.3419023216056,18.0331619949718,18.6159376452156,1.43458986408012,19.4596001311355,20.7107755229487,24.5643026801965,0.076100199645527,76,"1_ECA2666_0.00093",NA,"n>75",NA,NA,NA,"1",751.991352055543,-372.357127337828
"20250529-CbDRC3-p007-m2x_A08_roi_0.png",20250529,"CbDRC3","p007","m2x","A08",0,255.804991509575,14.456067206882,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.0018,NA,NA,"ECA2666",1,NA,NA,NA,285.004884605547,220.831773202224,256.131490443447,267.479992414619,281.471516959502,35.2307514907607,291.919061585634,310.642246134445,473.144236784879,0.123614553271678,16.1612060190976,14.0962514888892,14.6992618948477,15.1231545224191,15.497558179869,2.7812283040201,16.1123759350246,17.0677911750291,34.0944263759426,0.172092868609777,60,"1_ECA2666_0.0018",NA,NA,NA,NA,NA,"1",751.991352055543,-470.519835096041
"20250529-CbDRC3-p007-m2x_A10_roi_0.png",20250529,"CbDRC3","p007","m2x","A10",0,227.077973902289,14.5896880407049,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.0075,NA,NA,"ECA2666",1,NA,NA,NA,222.731868825083,163.467443851366,196.030021675096,213.532729634844,224.660291610755,23.1492972715938,233.92396520115,246.96202639143,295.039069988041,0.103933475679556,14.0310396766861,11.4879304896203,13.0995940729013,13.6163860190932,14.1272224161621,0.873173646063935,14.4318417078699,14.8802465217203,16.080855285735,0.062231571300792,44,"1_ECA2666_0.0075",NA,NA,NA,NA,NA,"1",751.991352055543,-527.331060444788
"20250529-CbDRC3-p007-m2x_A11_roi_0.png",20250529,"CbDRC3","p007","m2x","A11",0,240.328599494222,14.9938684968934,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.015,NA,NA,"ECA2666",1,NA,NA,NA,213.358361338648,128.39690650831,190.813656580198,204.533398267318,217.231409134644,26.1551549070096,230.639829764099,239.716011143156,249.551283357214,0.122587906763567,13.6806357398803,11.8658662984115,12.7313912602363,13.1500302495679,13.7872185645694,0.823356855379849,14.1860444338295,14.740112797256,15.5431698544672,0.0601841077443271,56,"1_ECA2666_0.015",NA,NA,NA,NA,NA,"1",751.991352055543,-534.759942920899
"20250529-CbDRC3-p007-m2x_A12_roi_0.png",20250529,"CbDRC3","p007","m2x","A12",0,244.261952538146,13.0515537280626,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.03,NA,NA,"ECA2666",1,NA,NA,NA,208.566543875943,144.988806033881,185.706872204073,195.074712474003,208.215492542615,25.4300056149886,225.624749137993,242.774981694709,262.696671833447,0.121927539970718,13.8644825009625,11.7539632188753,12.8654004388528,13.3266414622068,13.938562316764,0.878315592212542,14.2473935252386,14.9275132630797,16.5038880334076,0.0633500451352273,44,"1_ECA2666_0.03",NA,NA,NA,NA,NA,"1",751.991352055543,-543.775859512928
"20250529-CbDRC3-p007-m2x_B01_roi_0.png",20250529,"CbDRC3","p007","m2x","B01",0,778.510302054661,36.3187155947618,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0,NA,NA,"JU3237",1,NA,NA,NA,808.305762227584,691.320684681122,752.220183767991,790.733560002801,817.535704508855,38.9571097691579,839.273386914249,849.401602555055,873.018707589553,0.048196006498577,38.1936571129059,33.1052513688116,36.3115257611005,37.1881790047702,38.2599887642326,1.66604260595439,39.3566006307271,39.9600181348343,42.4123913106673,0.0436209237840024,80,"1_JU3237_0",NA,"n>75",NA,NA,NA,"1",828.6410824654,-11.1053779565455
"20250529-CbDRC3-p007-m2x_B02_roi_0.png",20250529,"CbDRC3","p007","m2x","B02",0,863.065401005277,37.4706510089684,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",2.9e-05,NA,NA,"JU3237",1,NA,NA,NA,808.375755370226,636.303411896667,747.496303318372,792.563090076372,819.645658175374,48.1739084659745,842.993802628931,859.106588590775,864.635895189817,0.0595934602762937,37.7167406481678,29.897885560155,34.5272873201385,36.4697186980226,37.8256341882838,2.35216654400023,39.399596587695,40.3308121515946,42.5856373334919,0.0623639928471522,67,"1_JU3237_2.9e-05",NA,NA,NA,NA,NA,"1",828.6410824654,-8.99542429002656
"20250529-CbDRC3-p007-m2x_B03_roi_0.png",20250529,"CbDRC3","p007","m2x","B03",0,796.395481473968,34.9538630910246,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",5.8e-05,NA,NA,"JU3237",1,NA,NA,NA,822.911067086154,628.77337614941,779.033569968952,800.223343173054,828.374558152137,49.9182712949334,851.470686037905,881.535327461985,898.2674322959,0.0606605905443573,37.551434252062,31.293322129348,34.9696764536615,36.5751031030574,37.7377679134425,2.05658850474668,38.973891278848,39.6944584684282,40.8989517954733,0.0547672424691409,65,"1_JU3237_5.8e-05",NA,NA,NA,NA,NA,"1",828.6410824654,-0.266524313263062
"20250529-CbDRC3-p007-m2x_B04_roi_0.png",20250529,"CbDRC3","p007","m2x","B04",0,755.884387184135,33.9622760736384,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00011,NA,NA,"JU3237",1,NA,NA,NA,790.896246649132,247.013417913966,743.668009890549,786.309693184432,820.323828132027,120.749918721864,846.536968519049,860.242942931138,918.862935559877,0.152674790446227,36.6589488985839,14.0931555943134,34.3747883465928,36.4907820989832,37.1228329947167,4.22720183575265,38.5529042838724,39.8333956469853,40.9692972658308,0.115311594106179,71,"1_JU3237_0.00011",NA,NA,NA,NA,NA,"1",828.6410824654,-8.31725433337294
"20250529-CbDRC3-p007-m2x_B05_roi_0.png",20250529,"CbDRC3","p007","m2x","B05",0,830.829261551734,38.8915656008175,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00023,NA,NA,"JU3237",1,NA,NA,NA,793.523002064784,269.363306866796,747.750921370586,779.381393043575,810.936051425988,90.5029817648976,835.050301329572,850.553599626968,923.031047608175,0.114052121399638,36.2186217249757,17.9023043944164,33.2038009010177,35.5084629971142,36.7358907754744,3.56125509248763,38.4726999564067,39.2781875769742,42.407718697592,0.0983266320714753,64,"1_JU3237_0.00023",NA,NA,NA,NA,NA,"1",828.6410824654,-17.705031039412
"20250529-CbDRC3-p007-m2x_B06_roi_0.png",20250529,"CbDRC3","p007","m2x","B06",0,791.022886930971,35.3875361288243,"","48h",10,"15hHB101","DMSO",1,"Ivermectin",0.00046,NA,NA,"JU3237",1,NA,NA,NA,775.171693184027,605.588307521181,715.563173396008,754.21956629613,776.459290493833,52.9670204934159,798.937643414886,845.012278572367,877.919259210509,0.0683294049036455,35.5052010759213,28.9955112702756,31.2216285983646,33.838880423235,36.0299938137345,2.81541946414565,37.3767015410588,38.6118265598041,42.5904940566759,0.0792959729512697,87,"1_JU3237_0.00046",NA,"n>75",NA,NA,NA,"1",828.6410824654,-52.1817919715672
