"Filename","Date","Metadata_Experiment","Metadata_Plate","Magnification","Metadata_Well","Worm_ID","Length_um","Width_um","Topology_Warnings","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","mean_wormwidth_um","min_wormwidth_um","q10_wormwidth_um","q25_wormwidth_um","median_wormwidth_um","sd_wormwidth_um","q75_wormwidth_um","q90_wormwidth_um","max_wormwidth_um","cv_wormwidth_um","n","flag_id","titer_WellFlag","n_WellFlag","outlier_length_WellFlag","outlier_width_WellFlag","outlier_WellFlag","assay_bleach","control_median_wormlength_um","median_wormlength_um_delta"
"20250529-CbDRC3-p031-m2x_A01_roi_0.png",20250529,"CbDRC3","p031","m2x","A01",0,764.376540743511,34.9725271034868,"","48h",10,"15hHB101","DMSO",1,"Closantel",0,NA,NA,"ECA2666","1",NA,NA,NA,736.027729958341,443.244180945327,687.915150180641,716.187465579035,746.966569669609,49.6683915178997,765.408365048926,779.595022618615,811.070890565791,0.06748168512715,33.1302230570441,26.3649870830605,30.1456191438208,31.4207966392674,33.3860368186039,2.70783123668817,35.086800819959,36.2698592036211,39.8073196274598,0.0817329612307708,97,"1_ECA2666_0",NA,"n>75",NA,NA,NA,"1",754.074163879375,-7.10759420976535
"20250529-CbDRC3-p031-m2x_A02_roi_0.png",20250529,"CbDRC3","p031","m2x","A02",0,767.704272010456,35.7492578706167,"","48h",10,"15hHB101","DMSO",1,"Closantel",0.097,NA,NA,"ECA2666","1",NA,NA,NA,735.29337511801,620.430126966995,689.828559837428,710.977494420455,737.163143546772,40.2425910032417,763.658078420704,784.825218404728,815.20763421733,0.0547299790329038,32.8330125277902,27.3412745517755,29.8026320816576,30.8446443616534,33.053584593079,2.50354605182208,34.6642892022307,35.8548746582903,37.7927825175733,0.0762508785845665,79,"1_ECA2666_0.097",NA,"n>75",NA,NA,NA,"1",754.074163879375,-16.9110203326026
"20250529-CbDRC3-p031-m2x_A05_roi_0.png",20250529,"CbDRC3","p031","m2x","A05",0,701.03675869655,26.9886120603626,"","48h",10,"15hHB101","DMSO",1,"Closantel",0.78,NA,NA,"ECA2666","1",NA,NA,NA,741.189863525247,543.433674652645,693.310873551691,713.340087021321,752.865414460239,44.8833700353143,766.481343694382,784.036376599569,857.123560883415,0.0605558335914634,32.4742564263099,25.426316427642,29.0921025057293,30.7737848868283,32.3501975185198,2.69136204483523,34.4420327748821,36.2591571133455,37.0948261129189,0.0828767873697873,66,"1_ECA2666_0.78",NA,NA,NA,NA,NA,"1",754.074163879375,-1.20874941913553
"20250529-CbDRC3-p031-m2x_A06_roi_0.png",20250529,"CbDRC3","p031","m2x","A06",0,755.581326887631,31.6040448971664,"","48h",10,"15hHB101","DMSO",1,"Closantel",1.56,NA,NA,"ECA2666","1",NA,NA,NA,719.898264455938,569.289797363427,634.619702539278,697.94137774761,739.41022652454,52.5327220838673,752.387943072738,766.470024296576,793.028732128989,0.0729724249628089,32.2821044673702,24.4611889355667,28.9572769535156,30.4796530035038,32.2444884908864,2.73395866479762,33.8884076988379,35.3418349929069,40.3299766112528,0.0846896046557628,63,"1_ECA2666_1.56",NA,NA,NA,NA,NA,"1",754.074163879375,-14.663937354834
"20250529-CbDRC3-p031-m2x_A07_roi_0.png",20250529,"CbDRC3","p031","m2x","A07",0,709.965165455816,31.7038156664609,"","48h",10,"15hHB101","DMSO",1,"Closantel",3.125,NA,NA,"ECA2666","1",NA,NA,NA,675.451024479171,326.480364879561,603.638407161265,637.027543367376,695.843881938583,71.3311078811681,721.108133046797,738.526522949475,772.168953528988,0.105605151663173,30.7850639880282,18.18711935219,27.9771289133018,29.0576585217489,31.3284080966186,2.84703548354283,32.5288575587417,33.759943524087,36.0674226777337,0.0924810643450342,86,"1_ECA2666_3.125",NA,"n>75",NA,NA,NA,"1",754.074163879375,-58.2302819407912
"20250529-CbDRC3-p031-m2x_A08_roi_0.png",20250529,"CbDRC3","p031","m2x","A08",0,712.396120214563,31.2954172690433,"","48h",10,"15hHB101","DMSO",1,"Closantel",6.25,NA,NA,"ECA2666","1",NA,NA,NA,606.371921375413,417.634052684315,539.709747457322,582.042669612271,609.03060499866,60.2108146940759,629.388999158704,686.19210392625,751.894255209421,0.0992968384114846,27.9936061943014,22.8509258658719,24.1421533116415,27.1417122258533,28.2133988139341,2.36245858424727,29.3547478384805,30.394966895002,33.8776611834518,0.0843927919771976,76,"1_ECA2666_6.25",NA,"n>75",NA,NA,NA,"1",754.074163879375,-145.043558880714
"20250529-CbDRC3-p031-m2x_A09_roi_0.png",20250529,"CbDRC3","p031","m2x","A09",0,589.115862812758,25.8295910206178,"","48h",10,"15hHB101","DMSO",1,"Closantel",12.5,NA,NA,"ECA2666","1",NA,NA,NA,520.921578688236,23.5452271933735,443.826155107586,490.243307363688,529.831543698873,82.8806882356615,569.707145070935,596.421213802955,626.044970879039,0.159103964255749,25.2923107051578,19.4801295437459,22.3634965145605,23.6154757713989,25.4647887906786,2.28812084379392,27.2327890406767,28.082503045803,29.698152703652,0.0904670542153077,67,"1_ECA2666_12.5",NA,NA,NA,NA,NA,"1",754.074163879375,-224.242620180501
"20250529-CbDRC3-p031-m2x_A10_roi_0.png",20250529,"CbDRC3","p031","m2x","A10",0,546.253902212801,23.4350402375285,"","48h",10,"15hHB101","DMSO",1,"Closantel",25,NA,NA,"ECA2666","1",NA,NA,NA,391.597050602869,223.079155385431,313.758199903752,351.438106214734,373.420536931927,78.4419791516576,421.371007319696,462.853411142873,711.829341067803,0.200312997840242,19.9857860918724,14.3481974194224,17.1685608572932,18.514341142867,20.0176341457479,2.41846518549189,21.2766924277723,22.623796944192,26.156319180632,0.121009259999806,73,"1_ECA2666_25",NA,NA,NA,NA,NA,"1",754.074163879375,-380.653626947447
"20250529-CbDRC3-p031-m2x_B01_roi_0.png",20250529,"CbDRC3","p031","m2x","B01",0,881.136335276323,36.1816001346,"","48h",10,"15hHB101","DMSO",1,"Closantel",0,NA,NA,"JU3237","1",NA,NA,NA,797.791751410557,550.65086344965,751.998822359059,782.326837883623,798.765092015765,46.8888609928795,822.652238799706,850.945350608211,881.136335276323,0.0587733088365183,37.5694756888881,28.6906264409738,35.496464559114,36.2099225896652,37.3556319298974,2.14324199684008,39.0654873955026,40.2483510773199,43.4075282042159,0.0570474289976313,82,"1_JU3237_0",NA,"n>75",NA,NA,NA,"1",806.291096380612,-7.52600436484704
"20250529-CbDRC3-p031-m2x_B02_roi_0.png",20250529,"CbDRC3","p031","m2x","B02",0,814.306415713253,36.1633868299338,"","48h",10,"15hHB101","DMSO",1,"Closantel",0.097,NA,NA,"JU3237","1",NA,NA,NA,809.986273957457,518.552335003708,756.129659479515,791.411671048586,814.528029218869,53.0449772339553,840.765269758829,860.663883532739,902.394763072786,0.0654887359692978,37.0809658221857,28.3886280446523,34.3341453836205,35.9761596503168,37.3447613963395,2.54437062335403,38.7251562723983,39.8131207606755,40.975681911866,0.0686166222194709,71,"1_JU3237_0.097",NA,NA,NA,NA,NA,"1",806.291096380612,8.23693283825651
