"Filename","Date","Metadata_Experiment","Metadata_Plate","Magnification","Metadata_Well","Worm_ID","Length_um","Width_um","Topology_Warnings","assay_type","food_conc_OD","food_type","diluent","diluent_concentration_perc","drug","concentration_um","drug_stock_prep_date","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","mean_wormwidth_um","min_wormwidth_um","q10_wormwidth_um","q25_wormwidth_um","median_wormwidth_um","sd_wormwidth_um","q75_wormwidth_um","q90_wormwidth_um","max_wormwidth_um","cv_wormwidth_um","n","flag_id","titer_WellFlag","n_WellFlag","outlier_length_WellFlag","outlier_width_WellFlag","outlier_WellFlag","assay_bleach","control_median_wormlength_um","median_wormlength_um_delta"
"20250529-CbDRC3-p013-m2x_A01_roi_0.png",20250529,"CbDRC3","p013","m2x","A01",0,749.916504149642,34.2634045936092,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",0,NA,NA,"ECA2666","1",NA,NA,NA,729.332549429982,574.567137313374,679.365482553507,707.266744909542,740.751385681155,44.4278007802071,758.266155153688,774.158910713166,796.985566515286,0.0609156972562519,32.993239005717,27.3065839276815,30.1711529830913,31.3469670103327,32.8036614291088,2.34331730084378,34.6406857334518,36.1919908398392,37.8548628086754,0.0710241665099244,73,"1_ECA2666_0",NA,NA,NA,NA,NA,"1",735.32863008283,5.42275559832456
"20250529-CbDRC3-p013-m2x_A02_roi_0.png",20250529,"CbDRC3","p013","m2x","A02",0,716.695352568342,31.2111487274803,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",0.292,NA,NA,"ECA2666","1",NA,NA,NA,724.557779328532,556.428121595101,663.601558002004,715.478999641851,737.468723343908,49.4767253563288,754.674357937755,764.321470008488,795.682000436937,0.0682854104501924,32.965646300596,24.0662581392184,29.4844352378583,31.2940858211574,33.1710092802258,2.70953066879934,34.8928210653317,36.2826159795367,37.5493751332543,0.0821925541544852,78,"1_ECA2666_0.292",NA,"n>75",NA,NA,NA,"1",735.32863008283,2.14009326107725
"20250529-CbDRC3-p013-m2x_A03_roi_0.png",20250529,"CbDRC3","p013","m2x","A03",0,759.147229609468,31.9660297925677,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",0.585,NA,NA,"ECA2666","1",NA,NA,NA,723.498929922246,546.034382795096,660.355139086132,700.73440131331,733.937998065289,50.2207784021937,758.583518973224,769.10473410115,855.390137758872,0.0694137562962131,32.2856608687093,24.6671738806083,28.2707098697711,30.9262728004554,32.7101332358886,2.65314317900471,34.2024865727464,35.3706219656074,36.3992302096309,0.0821771370824281,71,"1_ECA2666_0.585",NA,NA,NA,NA,NA,"1",735.32863008283,-1.39063201754141
"20250529-CbDRC3-p013-m2x_A04_roi_0.png",20250529,"CbDRC3","p013","m2x","A04",0,781.031631692029,32.4713322796729,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",1.17,NA,NA,"ECA2666","1",NA,NA,NA,738.547753715669,604.000392109263,687.159344183227,722.409376261181,747.667012550949,41.0072442998305,761.638458528182,775.923770359197,815.82375146805,0.0555241608867146,33.1400428708927,27.3574890252887,29.8733942277222,31.9568212371227,33.5797505909189,2.35074781224966,34.7965182543032,35.7287842020296,38.8326069236485,0.0709337589395319,75,"1_ECA2666_1.17",NA,NA,NA,NA,NA,"1",735.32863008283,12.3383824681184
"20250529-CbDRC3-p013-m2x_A05_roi_0.png",20250529,"CbDRC3","p013","m2x","A05",0,733.393671542764,31.734884642161,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",2.34,NA,NA,"ECA2666","1",NA,NA,NA,735.824651588375,599.181730140523,678.673145513382,720.991752028522,747.524470815814,42.9709446023498,765.106093343402,776.292431677661,806.85664273478,0.0583983487228803,32.9689777242287,26.4338669080624,29.3395364607162,31.5211598512624,33.3251262723385,2.73293222357129,34.6993514119723,35.9230088353991,39.5011832034917,0.0828940541144799,81,"1_ECA2666_2.34",NA,"n>75",NA,NA,NA,"1",735.32863008283,12.1958407329831
"20250529-CbDRC3-p013-m2x_A06_roi_0.png",20250529,"CbDRC3","p013","m2x","A06",0,713.872194934774,31.6459521085985,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",4.68,NA,NA,"ECA2666","1",NA,NA,NA,723.822182007394,469.040443866578,667.329559232221,698.743694951943,731.077077618099,57.1091531070086,764.817554583264,780.780994518082,803.80190659097,0.0788994238179139,32.6273648712152,24.03127231192,29.3856235081146,30.7013491393424,32.6147817187813,2.95917104673853,34.0869305542071,35.5109813271533,46.381157894196,0.0906959865872956,74,"1_ECA2666_4.68",NA,NA,NA,NA,NA,"1",735.32863008283,-4.25155246473184
"20250529-CbDRC3-p013-m2x_A07_roi_0.png",20250529,"CbDRC3","p013","m2x","A07",0,761.794787050127,35.0750972425259,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",9.375,NA,NA,"ECA2666","1",NA,NA,NA,727.13891515231,503.628558602242,663.772698416106,706.640474694884,735.671915899163,54.2375638403669,761.530792486218,783.545339263971,808.469479922953,0.0745903742877054,32.5027798408787,26.388801726317,29.4146135027845,30.441393443622,32.5389382559445,2.53898581641011,34.1916996287564,35.3699264068274,40.3820702613828,0.0781159589684335,78,"1_ECA2666_9.375",NA,"n>75",NA,NA,NA,"1",735.32863008283,0.343285816332809
"20250529-CbDRC3-p013-m2x_A08_roi_0.png",20250529,"CbDRC3","p013","m2x","A08",0,690.005448965648,30.5137883998793,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",18.75,NA,NA,"ECA2666","1",NA,NA,NA,642.866097119525,237.581312257213,508.26522575659,600.597610007453,666.81801746302,105.327802206842,710.273584488998,745.017546236006,816.826627425454,0.163840965760649,30.2310140539048,18.7142781531431,25.7875913785017,28.4419534461418,30.2099250008172,3.57830133185563,32.2894648205035,34.183800250986,39.5151398406517,0.118365243239118,89,"1_ECA2666_18.75",NA,"n>75",NA,NA,NA,"1",735.32863008283,-68.5106126198102
"20250529-CbDRC3-p013-m2x_A09_roi_0.png",20250529,"CbDRC3","p013","m2x","A09",0,739.731115291521,32.3305806036364,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",37.5,NA,NA,"ECA2666","1",NA,NA,NA,677.583653753758,434.121826844861,584.465588755443,630.630314357822,694.308044811543,85.3307959475136,743.100588720688,769.350141696107,790.220668736153,0.125933964721238,30.9486488864592,19.6346673381121,27.0216874363829,28.9770594542783,30.8025599843963,3.38928338968852,33.5827873475743,35.6352294899534,36.658904126585,0.1095131293816,76,"1_ECA2666_37.5",NA,"n>75",NA,NA,NA,"1",735.32863008283,-41.020585271287
"20250529-CbDRC3-p013-m2x_A10_roi_0.png",20250529,"CbDRC3","p013","m2x","A10",0,762.197005235266,33.6267256151005,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",75,NA,NA,"ECA2666","1",NA,NA,NA,656.851527457997,240.843691769533,561.620341088962,613.110634547807,668.977216648383,97.1649676579222,718.487833522207,754.356668251263,783.560684971834,0.14792531279321,30.5895411157123,23.0653656996253,27.5553243422587,28.6014507882096,30.4406897654029,3.0385888785219,32.3323788598298,33.7178526551014,40.7825622996314,0.0993342419563505,65,"1_ECA2666_75",NA,NA,NA,NA,NA,"1",735.32863008283,-66.3514134344474
"20250529-CbDRC3-p013-m2x_A11_roi_0.png",20250529,"CbDRC3","p013","m2x","A11",0,691.591863644446,28.766140053594,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",150,NA,NA,"ECA2666","1",NA,NA,NA,583.526116820044,328.867897160872,437.363091335367,545.348416891948,592.158794532631,94.4018809841282,642.065325680583,692.410979831605,739.686589549262,0.161778330503142,28.6467864601523,21.0910359943186,23.9058284012835,26.8747146280688,28.2094113550958,3.53775488375116,30.7333675405195,32.2521199373272,42.224108462215,0.123495697804435,69,"1_ECA2666_150",NA,NA,NA,NA,NA,"1",735.32863008283,-143.169835550199
"20250529-CbDRC3-p013-m2x_A12_roi_0.png",20250529,"CbDRC3","p013","m2x","A12",0,601.688363538381,27.1876011796039,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",300,NA,NA,"ECA2666","1",NA,NA,NA,493.42846531114,104.135310513806,410.268734689203,454.665135107694,510.812922625999,82.809004280467,556.554211147038,568.290307939619,601.688363538381,0.167823727454091,25.7412157864695,15.5641841078702,21.503974238551,23.8486117933881,26.183806646643,3.35636402351066,27.9504966942196,29.039946117028,36.0834051036896,0.130388714012292,63,"1_ECA2666_300",NA,NA,NA,NA,NA,"1",735.32863008283,-224.515707456831
"20250529-CbDRC3-p013-m2x_B01_roi_0.png",20250529,"CbDRC3","p013","m2x","B01",0,809.686979726011,36.1898467941076,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",0,NA,NA,"JU3237","1",NA,NA,NA,801.488927714601,636.605425002468,758.501983248629,783.209287225859,803.786535921106,37.6643763751999,823.35874135615,842.074506168265,882.489241028279,0.0469930089771766,37.492065985124,31.4420216843933,34.4075964422119,35.9163263985045,37.5897271078715,2.56436060311781,39.0061149377256,40.8409786125737,45.0817852674896,0.0683974205138572,77,"1_JU3237_0",NA,"n>75",NA,NA,NA,"1",806.265742658269,-2.47920673716328
"20250529-CbDRC3-p013-m2x_B02_roi_0.png",20250529,"CbDRC3","p013","m2x","B02",0,868.727126378476,37.4408792771425,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",0.292,NA,NA,"JU3237","1",NA,NA,NA,802.753391843252,332.22515466473,768.195852235598,783.710522310009,807.246214673335,61.7251368554596,828.882824376992,854.864455079326,888.451176943264,0.0768917795709697,37.0618192143764,18.2097763786597,34.6281093160614,35.8483195607322,37.396576461589,2.97358575390655,38.3075533151438,40.1312394088136,43.11211708297,0.0802331298608537,82,"1_JU3237_0.292",NA,"n>75",NA,NA,NA,"1",806.265742658269,0.980472015065629
"20250529-CbDRC3-p013-m2x_B03_roi_0.png",20250529,"CbDRC3","p013","m2x","B03",0,853.303802719897,37.7698307755238,"","48h",10,"15hHB101","DMSO",1,"Pyrantel",0.585,NA,NA,"JU3237","1",NA,NA,NA,816.059348734941,737.702514820514,771.741636343267,796.941066927915,819.098194941482,31.4466587698848,829.119715296321,857.590519756825,888.207539248826,0.0385347693383251,37.2199728892928,32.7978483101438,34.1958202603827,36.1020831360376,37.4934814286934,2.06453483164609,38.4925963788934,39.3150568587157,42.3935139670941,0.0554684668306139,73,"1_JU3237_0.585",NA,NA,NA,NA,NA,"1",806.265742658269,12.8324522832127
